"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1400000US17179021606","Census Tract 216.06, Tazewell County, Illinois","2387","110","55","64","0","16","55","49","0","16","(X)","(X)","2.3","2.6","0.0","1.2","2.3","2.0","0.0","1.2","41","60","41","60","0","16","0","16","0","16","1.7","2.5","74.5","48.8","-","**","0.0","38.4","-","**"
"1400000US17179021701","Census Tract 217.01, Tazewell County, Illinois","2337","128","25","21","4","5","18","23","8","14","(X)","(X)","1.1","0.9","0.2","0.2","0.8","1.0","0.3","0.6","0","16","0","16","0","16","0","16","0","16","0.0","1.3","0.0","57.0","0.0","100.0","0.0","67.2","0.0","100.0"
"1400000US17179021702","Census Tract 217.02, Tazewell County, Illinois","2043","137","11","12","28","27","7","10","5","8","(X)","(X)","0.5","0.6","1.4","1.3","0.3","0.5","0.2","0.4","7","10","7","10","0","16","0","16","0","16","0.3","0.5","63.6","50.4","0.0","53.8","0.0","100.0","0.0","100.0"
"1400000US17179021801","Census Tract 218.01, Tazewell County, Illinois","1561","136","8","8","7","8","0","16","5","7","(X)","(X)","0.5","0.5","0.4","0.5","0.0","1.9","0.3","0.4","0","16","0","16","0","16","0","16","0","16","0.0","1.9","0.0","100.0","0.0","100.0","-","**","0.0","100.0"
"1400000US17179021802","Census Tract 218.02, Tazewell County, Illinois","776","61","23","18","6","8","2","3","0","11","(X)","(X)","3.0","2.2","0.8","1.0","0.3","0.4","0.0","3.8","0","11","0","11","0","11","0","11","0","11","0.0","3.8","0.0","59.4","0.0","100.0","0.0","100.0","-","**"
"1400000US17179021900","Census Tract 219, Tazewell County, Illinois","1819","89","44","42","18","17","0","11","0","11","(X)","(X)","2.4","2.3","1.0","0.9","0.0","1.6","0.0","1.6","0","11","0","11","0","11","0","11","0","11","0.0","1.6","0.0","43.0","0.0","67.2","-","**","-","**"
"1400000US17179022000","Census Tract 220, Tazewell County, Illinois","1618","97","15","9","9","9","0","11","0","11","(X)","(X)","0.9","0.5","0.6","0.5","0.0","1.8","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","73.6","0.0","95.0","-","**","-","**"
"1400000US17179022100","Census Tract 221, Tazewell County, Illinois","1479","90","40","54","16","25","5","8","0","11","(X)","(X)","2.7","3.6","1.1","1.7","0.3","0.5","0.0","2.0","0","11","0","11","0","11","0","11","0","11","0.0","2.0","0.0","45.1","0.0","71.2","0.0","100.0","-","**"
"1400000US17179022200","Census Tract 222, Tazewell County, Illinois","1909","140","92","92","35","39","44","44","0","11","(X)","(X)","4.8","4.7","1.8","2.0","2.3","2.3","0.0","1.6","0","11","0","11","0","11","0","11","0","11","0.0","1.6","0.0","27.2","0.0","48.2","0.0","43.0","-","**"
"1400000US17179022300","Census Tract 223, Tazewell County, Illinois","2275","150","22","26","23","36","14","22","0","16","(X)","(X)","1.0","1.1","1.0","1.6","0.6","0.9","0.0","1.3","31","39","8","13","23","36","0","16","0","16","1.4","1.7","36.4","61.1","100.0","59.4","0.0","76.1","-","**"
"1400000US17179022400","Census Tract 224, Tazewell County, Illinois","1784","160","10","16","22","39","63","45","0","11","(X)","(X)","0.6","0.9","1.2","2.2","3.5","2.6","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","90.1","0.0","60.7","0.0","35.6","-","**"
"1400000US17181950100","Census Tract 9501, Union County, Illinois","1761","113","87","39","18","18","4","6","0","11","(X)","(X)","4.9","2.2","1.0","1.0","0.2","0.4","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","28.4","0.0","67.2","0.0","100.0","-","**"
"1400000US17181950200","Census Tract 9502, Union County, Illinois","1001","107","40","19","9","13","39","42","0","11","(X)","(X)","4.0","2.0","0.9","1.3","3.9","4.0","0.0","2.9","8","12","8","12","0","11","0","11","0","11","0.8","1.2","20.0","27.3","0.0","95.0","0.0","45.6","-","**"
"1400000US17181950300","Census Tract 9503, Union County, Illinois","778","70","14","15","4","5","0","11","0","11","(X)","(X)","1.8","2.0","0.5","0.7","0.0","3.8","0.0","3.8","0","11","0","11","0","11","0","11","0","11","0.0","3.8","0.0","76.1","0.0","100.0","-","**","-","**"
"1400000US17181950400","Census Tract 9504, Union County, Illinois","1747","171","18","26","0","11","31","28","0","11","(X)","(X)","1.0","1.5","0.0","1.7","1.8","1.6","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","67.2","-","**","0.0","51.2","-","**"
"1400000US17181950500","Census Tract 9505, Union County, Illinois","1367","116","18","20","15","17","1","3","0","11","(X)","(X)","1.3","1.5","1.1","1.3","0.1","0.2","0.0","2.2","0","11","0","11","0","11","0","11","0","11","0.0","2.2","0.0","67.2","0.0","73.6","0.0","100.0","-","**"
"1400000US17183000100","Census Tract 1, Vermilion County, Illinois","711","97","43","41","0","11","7","10","0","11","(X)","(X)","6.0","5.4","0.0","4.1","1.0","1.4","0.0","4.1","3","5","3","5","0","11","0","11","0","11","0.4","0.7","7.0","13.6","-","**","0.0","100.0","-","**"
"1400000US17183000200","Census Tract 2, Vermilion County, Illinois","616","85","41","45","0","11","0","11","0","11","(X)","(X)","6.7","7.0","0.0","4.7","0.0","4.7","0.0","4.7","16","28","16","28","0","11","0","11","0","11","2.6","4.4","39.0","48.0","-","**","-","**","-","**"
"1400000US17183000300","Census Tract 3, Vermilion County, Illinois","848","101","95","57","0","11","8","13","0","11","(X)","(X)","11.2","6.3","0.0","3.5","0.9","1.6","0.0","3.5","36","28","36","28","0","11","0","11","0","11","4.2","3.3","37.9","27.8","-","**","0.0","100.0","-","**"
"1400000US17183000400","Census Tract 4, Vermilion County, Illinois","1224","160","10","16","16","17","0","11","0","11","(X)","(X)","0.8","1.3","1.3","1.4","0.0","2.4","0.0","2.4","10","16","10","16","0","11","0","11","0","11","0.8","1.3","100.0","90.1","0.0","71.2","-","**","-","**"
"1400000US17183000500","Census Tract 5, Vermilion County, Illinois","1442","128","46","29","19","17","48","48","0","11","(X)","(X)","3.2","2.0","1.3","1.2","3.3","3.3","0.0","2.1","0","11","0","11","0","11","0","11","0","11","0.0","2.1","0.0","42.0","0.0","65.4","0.0","41.1","-","**"
"1400000US17183000600","Census Tract 6, Vermilion County, Illinois","974","96","85","60","0","11","0","11","4","13","(X)","(X)","8.7","5.9","0.0","3.0","0.0","3.0","0.4","1.4","0","11","0","11","0","11","0","11","0","11","0.0","3.0","0.0","28.9","-","**","-","**","0.0","100.0"
"1400000US17183000700","Census Tract 7, Vermilion County, Illinois","1572","106","30","39","34","26","14","19","9","15","(X)","(X)","1.9","2.5","2.2","1.6","0.9","1.2","0.6","0.9","27","24","7","12","20","21","0","11","0","11","1.7","1.5","23.3","51.3","58.8","42.9","0.0","76.1","0.0","95.0"
"1400000US17183000800","Census Tract 8, Vermilion County, Illinois","1023","105","24","26","20","21","0","11","0","11","(X)","(X)","2.3","2.5","2.0","2.0","0.0","2.9","0.0","2.9","0","11","0","11","0","11","0","11","0","11","0.0","2.9","0.0","58.2","0.0","63.7","-","**","-","**"
"1400000US17183000900","Census Tract 9, Vermilion County, Illinois","951","141","0","11","0","11","0","11","0","11","(X)","(X)","0.0","3.1","0.0","3.1","0.0","3.1","0.0","3.1","0","11","0","11","0","11","0","11","0","11","0.0","3.1","-","**","-","**","-","**","-","**"
"1400000US17183001200","Census Tract 12, Vermilion County, Illinois","1440","93","38","36","5","8","40","38","8","13","(X)","(X)","2.6","2.5","0.3","0.5","2.8","2.7","0.6","0.9","0","11","0","11","0","11","0","11","0","11","0.0","2.1","0.0","46.2","0.0","100.0","0.0","45.1","0.0","100.0"
"1400000US17183001300","Census Tract 13, Vermilion County, Illinois","1688","114","80","61","41","30","14","17","59","57","(X)","(X)","4.7","3.6","2.4","1.8","0.8","1.0","3.5","3.3","52","58","34","49","0","11","0","11","18","29","3.1","3.4","42.5","46.2","0.0","44.5","0.0","76.1","30.5","48.0"
"1400000US17183010100","Census Tract 101, Vermilion County, Illinois","1265","73","43","26","37","26","6","6","0","11","(X)","(X)","3.4","2.0","2.9","2.1","0.5","0.5","0.0","2.3","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","43.5","0.0","46.8","0.0","100.0","-","**"
"1400000US17183010200","Census Tract 102, Vermilion County, Illinois","2164","182","221","105","31","33","30","45","0","16","(X)","(X)","10.2","4.7","1.4","1.5","1.4","2.1","0.0","1.4","0","16","0","16","0","16","0","16","0","16","0.0","1.4","0.0","12.7","0.0","51.2","0.0","52.0","-","**"
"1400000US17183010300","Census Tract 103, Vermilion County, Illinois","1843","91","13","12","13","14","2","4","0","11","(X)","(X)","0.7","0.6","0.7","0.7","0.1","0.2","0.0","1.6","3","6","3","6","0","11","0","11","0","11","0.2","0.3","23.1","35.2","0.0","79.0","0.0","100.0","-","**"
"1400000US17183010400","Census Tract 104, Vermilion County, Illinois","822","71","10","9","6","9","4","6","0","11","(X)","(X)","1.2","1.2","0.7","1.1","0.5","0.8","0.0","3.6","0","11","0","11","0","11","0","11","0","11","0.0","3.6","0.0","90.1","0.0","100.0","0.0","100.0","-","**"
"1400000US17183010500","Census Tract 105, Vermilion County, Illinois","1658","180","47","68","21","22","0","11","0","11","(X)","(X)","2.8","4.0","1.3","1.4","0.0","1.8","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","41.6","0.0","62.2","-","**","-","**"
"1400000US17183010600","Census Tract 106, Vermilion County, Illinois","1595","142","18","18","22","19","8","12","0","11","(X)","(X)","1.1","1.1","1.4","1.2","0.5","0.7","0.0","1.9","0","11","0","11","0","11","0","11","0","11","0.0","1.9","0.0","67.2","0.0","60.7","0.0","100.0","-","**"
"1400000US17183010701","Census Tract 107.01, Vermilion County, Illinois","1237","124","36","30","8","15","0","11","0","11","(X)","(X)","2.9","2.4","0.6","1.2","0.0","2.4","0.0","2.4","14","19","14","19","0","11","0","11","0","11","1.1","1.5","38.9","46.6","0.0","100.0","-","**","-","**"
"1400000US17183010702","Census Tract 107.02, Vermilion County, Illinois","1309","104","33","39","5","8","0","11","0","11","(X)","(X)","2.5","3.0","0.4","0.6","0.0","2.3","0.0","2.3","27","34","22","34","5","8","0","11","0","11","2.1","2.7","66.7","52.9","100.0","100.0","-","**","-","**"
"1400000US17183010800","Census Tract 108, Vermilion County, Illinois","1301","114","28","26","5","6","3","5","0","11","(X)","(X)","2.2","2.0","0.4","0.4","0.2","0.4","0.0","2.3","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","53.8","0.0","100.0","0.0","100.0","-","**"
"1400000US17183010900","Census Tract 109, Vermilion County, Illinois","1166","98","8","8","7","9","2","4","0","11","(X)","(X)","0.7","0.7","0.6","0.7","0.2","0.4","0.0","2.5","2","4","0","11","0","11","2","4","0","11","0.2","0.4","0.0","100.0","0.0","100.0","100.0","100.0","-","**"
"1400000US17183011000","Census Tract 110, Vermilion County, Illinois","1719","142","44","40","14","12","0","11","0","11","(X)","(X)","2.6","2.3","0.8","0.7","0.0","1.7","0.0","1.7","28","32","28","32","0","11","0","11","0","11","1.6","1.8","63.6","49.4","0.0","76.1","-","**","-","**"
"1400000US17183011100","Census Tract 111, Vermilion County, Illinois","1035","77","18","17","18","22","0","11","0","11","(X)","(X)","1.7","1.7","1.7","2.1","0.0","2.9","0.0","2.9","2","4","0","11","2","4","0","11","0","11","0.2","0.3","0.0","67.2","11.1","34.4","-","**","-","**"
"1400000US17183011200","Census Tract 112, Vermilion County, Illinois","1548","145","72","48","0","16","0","16","10","16","(X)","(X)","4.7","3.2","0.0","1.9","0.0","1.9","0.6","1.0","54","45","54","45","0","16","0","16","0","16","3.5","3.0","75.0","28.1","-","**","-","**","0.0","90.1"
"1400000US17185957200","Census Tract 9572, Wabash County, Illinois","1443","117","18","14","21","17","12","17","0","11","(X)","(X)","1.2","1.0","1.5","1.2","0.8","1.2","0.0","2.1","7","10","5","9","2","4","0","11","0","11","0.5","0.7","27.8","37.7","9.5","20.8","0.0","82.3","-","**"
"1400000US17185957300","Census Tract 9573, Wabash County, Illinois","1524","113","69","65","42","49","0","11","0","11","(X)","(X)","4.5","4.2","2.8","3.3","0.0","1.9","0.0","1.9","0","11","0","11","0","11","0","11","0","11","0.0","1.9","0.0","33.6","0.0","44.0","-","**","-","**"
"1400000US17185957400","Census Tract 9574, Wabash County, Illinois","839","85","0","11","38","33","0","11","5","7","(X)","(X)","0.0","3.5","4.5","3.9","0.0","3.5","0.6","0.9","0","11","0","11","0","11","0","11","0","11","0.0","3.5","-","**","0.0","46.2","-","**","0.0","100.0"
"1400000US17185957500","Census Tract 9575, Wabash County, Illinois","1033","142","44","57","0","11","25","27","6","3","(X)","(X)","4.3","5.3","0.0","2.9","2.4","2.6","0.6","0.3","44","57","44","57","0","11","0","11","0","11","4.3","5.3","100.0","43.0","-","**","0.0","57.0","0.0","100.0"
"1400000US17187870100","Census Tract 8701, Warren County, Illinois","876","63","7","9","5","7","15","29","0","11","(X)","(X)","0.8","1.0","0.6","0.8","1.7","3.2","0.0","3.4","0","11","0","11","0","11","0","11","0","11","0.0","3.4","0.0","100.0","0.0","100.0","0.0","73.6","-","**"
"1400000US17187870200","Census Tract 8702, Warren County, Illinois","1037","79","9","9","2","5","11","16","0","11","(X)","(X)","0.9","0.9","0.2","0.5","1.1","1.5","0.0","2.8","0","11","0","11","0","11","0","11","0","11","0.0","2.8","0.0","95.0","0.0","100.0","0.0","85.9","-","**"
"1400000US17187870300","Census Tract 8703, Warren County, Illinois","1070","87","12","14","3","5","0","11","11","16","(X)","(X)","1.1","1.2","0.3","0.4","0.0","2.8","1.0","1.5","0","11","0","11","0","11","0","11","0","11","0.0","2.8","0.0","82.3","0.0","100.0","-","**","0.0","85.9"
"1400000US17187870400","Census Tract 8704, Warren County, Illinois","2090","126","196","76","19","22","60","55","14","22","(X)","(X)","9.4","3.6","0.9","1.0","2.9","2.6","0.7","1.1","178","116","118","97","0","16","60","55","0","16","8.5","5.5","60.2","39.1","0.0","65.4","100.0","36.7","0.0","76.1"
"1400000US17187870500","Census Tract 8705, Warren County, Illinois","1789","127","190","67","60","35","50","72","2","5","(X)","(X)","10.6","3.7","3.4","1.9","2.8","3.9","0.1","0.3","88","80","28","37","17","22","43","71","0","11","4.9","4.3","14.7","18.1","28.3","35.3","86.0","35.3","0.0","100.0"
"1400000US17189950100","Census Tract 9501, Washington County, Illinois","1337","77","0","11","9","7","7","9","6","7","(X)","(X)","0.0","2.2","0.7","0.5","0.5","0.7","0.4","0.5","0","11","0","11","0","11","0","11","0","11","0.0","2.2","-","**","0.0","95.0","0.0","100.0","0.0","100.0"
"1400000US17189950200","Census Tract 9502, Washington County, Illinois","1672","84","14","14","13","12","7","9","0","11","(X)","(X)","0.8","0.9","0.8","0.7","0.4","0.5","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","76.1","0.0","79.0","0.0","100.0","-","**"
"1400000US17189950300","Census Tract 9503, Washington County, Illinois","1303","80","11","15","22","24","7","11","0","11","(X)","(X)","0.8","1.1","1.7","1.8","0.5","0.9","0.0","2.3","11","15","11","15","0","11","0","11","0","11","0.8","1.1","100.0","85.9","0.0","60.7","0.0","100.0","-","**"
"1400000US17189950400","Census Tract 9504, Washington County, Illinois","1708","73","16","16","24","13","2","3","0","11","(X)","(X)","0.9","0.9","1.4","0.8","0.1","0.2","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","71.2","0.0","58.2","0.0","100.0","-","**"
"1400000US17191954900","Census Tract 9549, Wayne County, Illinois","1387","62","9","13","2","3","0","11","0","11","(X)","(X)","0.6","0.9","0.1","0.2","0.0","2.1","0.0","2.1","0","11","0","11","0","11","0","11","0","11","0.0","2.1","0.0","95.0","0.0","100.0","-","**","-","**"
"1400000US17191955000","Census Tract 9550, Wayne County, Illinois","1721","83","43","32","116","67","8","10","0","11","(X)","(X)","2.5","1.8","6.7","3.9","0.5","0.6","0.0","1.7","25","21","0","11","19","19","6","9","0","11","1.5","1.2","0.0","43.5","16.4","15.6","75.0","52.3","-","**"
"1400000US17191955100","Census Tract 9551, Wayne County, Illinois","1309","106","28","29","3","5","0","11","0","11","(X)","(X)","2.1","2.2","0.2","0.4","0.0","2.3","0.0","2.3","9","13","9","13","0","11","0","11","0","11","0.7","1.0","32.1","52.0","0.0","100.0","-","**","-","**"
"1400000US17191955200","Census Tract 9552, Wayne County, Illinois","1481","105","31","36","17","30","0","11","0","11","(X)","(X)","2.1","2.4","1.1","2.0","0.0","2.0","0.0","2.0","39","45","22","33","17","30","0","11","0","11","2.6","3.0","71.0","51.2","100.0","69.1","-","**","-","**"
"1400000US17191955300","Census Tract 9553, Wayne County, Illinois","1153","92","2","5","18","20","5","9","0","11","(X)","(X)","0.2","0.4","1.6","1.7","0.4","0.8","0.0","2.6","16","20","0","11","16","20","0","11","0","11","1.4","1.7","0.0","100.0","88.9","22.1","0.0","100.0","-","**"
"1400000US17193958000","Census Tract 9580, White County, Illinois","904","102","9","15","0","11","0","11","0","11","(X)","(X)","1.0","1.6","0.0","3.3","0.0","3.3","0.0","3.3","0","11","0","11","0","11","0","11","0","11","0.0","3.3","0.0","95.0","-","**","-","**","-","**"
"1400000US17193958100","Census Tract 9581, White County, Illinois","1538","133","0","11","31","36","0","11","8","12","(X)","(X)","0.0","1.9","2.0","2.3","0.0","1.9","0.5","0.8","0","11","0","11","0","11","0","11","0","11","0.0","1.9","-","**","0.0","51.2","-","**","0.0","100.0"
"1400000US17193958200","Census Tract 9582, White County, Illinois","1255","90","10","11","10","14","12","17","0","11","(X)","(X)","0.8","0.9","0.8","1.1","1.0","1.4","0.0","2.4","0","11","0","11","0","11","0","11","0","11","0.0","2.4","0.0","90.1","0.0","90.1","0.0","82.3","-","**"
"1400000US17193958300","Census Tract 9583, White County, Illinois","1054","80","3","6","0","11","9","13","0","11","(X)","(X)","0.3","0.5","0.0","2.8","0.9","1.2","0.0","2.8","0","11","0","11","0","11","0","11","0","11","0.0","2.8","0.0","100.0","-","**","0.0","95.0","-","**"
"1400000US17193958400","Census Tract 9584, White County, Illinois","1290","87","42","43","4","7","5","10","0","11","(X)","(X)","3.3","3.3","0.3","0.5","0.4","0.8","0.0","2.3","42","43","42","43","0","11","0","11","0","11","3.3","3.3","100.0","44.0","0.0","100.0","0.0","100.0","-","**"
"1400000US17195000100","Census Tract 1, Whiteside County, Illinois","1433","84","16","17","16","24","0","11","27","43","(X)","(X)","1.1","1.2","1.1","1.7","0.0","2.1","1.9","3.0","7","10","7","10","0","11","0","11","0","11","0.5","0.7","43.8","55.4","0.0","71.2","-","**","0.0","54.8"
"1400000US17195000200","Census Tract 2, Whiteside County, Illinois","1300","108","45","37","20","34","12","13","9","14","(X)","(X)","3.5","2.8","1.5","2.6","0.9","1.0","0.7","1.1","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","42.5","0.0","63.7","0.0","82.3","0.0","95.0"
"1400000US17195000300","Census Tract 3, Whiteside County, Illinois","1311","113","0","11","50","49","0","11","0","11","(X)","(X)","0.0","2.3","3.8","3.7","0.0","2.3","0.0","2.3","9","14","0","11","9","14","0","11","0","11","0.7","1.1","-","**","18.0","31.1","-","**","-","**"
"1400000US17195000400","Census Tract 4, Whiteside County, Illinois","1287","88","4","6","17","18","11","17","0","11","(X)","(X)","0.3","0.5","1.3","1.4","0.9","1.3","0.0","2.3","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","100.0","0.0","69.1","0.0","85.9","-","**"
"1400000US17195000500","Census Tract 5, Whiteside County, Illinois","1432","100","19","18","65","40","4","8","0","11","(X)","(X)","1.3","1.3","4.5","2.8","0.3","0.6","0.0","2.1","4","8","0","11","0","11","4","8","0","11","0.3","0.6","0.0","65.4","0.0","34.9","100.0","100.0","-","**"
"1400000US17195000600","Census Tract 6, Whiteside County, Illinois","1629","89","15","16","15","14","2","3","0","11","(X)","(X)","0.9","1.0","0.9","0.9","0.1","0.2","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","73.6","0.0","73.6","0.0","100.0","-","**"
"1400000US17195000700","Census Tract 7, Whiteside County, Illinois","1115","71","4","7","3","6","0","11","0","11","(X)","(X)","0.4","0.6","0.3","0.6","0.0","2.7","0.0","2.7","0","11","0","11","0","11","0","11","0","11","0.0","2.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1400000US17195000800","Census Tract 8, Whiteside County, Illinois","833","51","9","8","76","48","0","11","0","11","(X)","(X)","1.1","1.0","9.1","5.6","0.0","3.5","0.0","3.5","11","12","0","11","11","12","0","11","0","11","1.3","1.4","0.0","95.0","14.5","17.3","-","**","-","**"
"1400000US17195000900","Census Tract 9, Whiteside County, Illinois","1506","94","120","60","25","21","0","11","16","17","(X)","(X)","8.0","4.0","1.7","1.4","0.0","2.0","1.1","1.1","13","24","13","24","0","11","0","11","0","11","0.9","1.6","10.8","21.9","0.0","57.0","-","**","0.0","71.2"
"1400000US17195001000","Census Tract 10, Whiteside County, Illinois","1040","98","234","73","14","22","0","11","0","11","(X)","(X)","22.5","6.9","1.3","2.2","0.0","2.8","0.0","2.8","46","51","46","51","0","11","0","11","0","11","4.4","4.9","19.7","19.9","0.0","76.1","-","**","-","**"
"1400000US17195001100","Census Tract 11, Whiteside County, Illinois","1924","153","215","90","0","11","26","30","0","11","(X)","(X)","11.2","4.7","0.0","1.5","1.4","1.6","0.0","1.5","23","36","23","36","0","11","0","11","0","11","1.2","1.9","10.7","16.1","-","**","0.0","55.9","-","**"
"1400000US17195001200","Census Tract 12, Whiteside County, Illinois","1625","129","194","81","48","35","5","8","0","11","(X)","(X)","11.9","5.0","3.0","2.2","0.3","0.5","0.0","1.8","45","45","23","37","22","26","0","11","0","11","2.8","2.7","11.9","17.6","45.8","38.9","0.0","100.0","-","**"
